Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
"Matchmaker, the Apprentice, and the Football Fan","Lovell, Julia",Columbia University Press,Fiction,July,2013,Chinese,China,Undirected
Zundel's Exit,"Hofmann, Michael",Dalkey Archive,Fiction,Dec,2013,German,Switzerland,Undirected
Advance Payment,"Colmer, David",Anvil Press,Poetry,July,2013,Dutch,Netherlands,Undirected
When the Time Comes,"West, Adrian",Contra Mundum Press,Fiction,Oct,2013,German,Austria,Undirected
Beginning,"Miles, Edwin",AmazonCrossing,Fiction,Aug,2013,German,Germany,Undirected
Berlin Gothic,"Miles, Edwin",AmazonCrossing,Fiction,Mar,2013,German,Germany,Undirected
"City of Angels or, The Overcoat of Dr. Freud","Searls, Damion",FSG,Fiction,Feb,2013,German,Germany,Undirected
Two or Three Years Later,"Marquart, Jennifer",Open Letter,Fiction,June,2013,German,Germany,Undirected
Kopenhaga,"Gwiazda, Piotr",Zephyr Press,Poetry,Dec,2013,Polish,Poland,Undirected
I Can Almost See the Clouds of Dust,"Sze-Lorrain, Fiona",Zephyr Press,Poetry,Aug,2013,Chinese,China,Undirected
Sandalwood Death,"Goldblatt, Howard",University of Oklahoma Press,Fiction,Jan,2013,Chinese,China,Undirected
Cinnamon,"Danby, Emily",Haus,Fiction,July,2013,Arabic,Syrian Arab Republic,Undirected
Retrospective,"Schoffman, Stuart",Houghton Mifflin Harcourt,Fiction,Mar,2013,Hebrew,Israel,Undirected
Soil,"Hwang, Sun-ae",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
One Spoon on This Earth,"Lee, Jennifer M.",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
Skyscraper,"Gurol, Ender",Talisman House,Fiction,Apr,2013,Turkish,Turkey,Undirected
Harlequin's Costume,"Schwartz, Marian",Glagoslav Publications,Fiction,Mar,2013,Russian,Russia,Undirected
Ways of Going Home,"McDowell, Megan",FSG,Fiction,Jan,2013,Spanish,Chile,Undirected
Some Day,"Greenspan, Yardenne",New Vessel Press,Fiction,Oct,2013,Hebrew,Israel,Undirected
Fresh Mint with Lemon,"Tree, Matthew",Barcelona Books,Fiction,Feb,2013,Catalan,Spain,Undirected
Silent Woman,"Tree, Matthew",Feminist Press,Fiction,Nov,2013,Spanish,Czech Republic,Undirected
Depeche Mode,"Shkandrij, Myroslav",Glagoslav Publications,Fiction,Apr,2013,Ukrainian,Ukraine,Undirected
